Montant,Ecart_Montant_Habituel,Nouveau_Destinataire,Heure_Transaction,Frequence_Transactions_24h,Delai_Depuis_Derniere_Min,Nb_Destinataires_Distincts_7j,Changement_Appareil,Fraude
8433.0,1.1278101176074198,0,12.0,2,128.3,0,0,0
6770.0,0.7953499071495658,0,18.0,3,102.3,4,0,0
45263.0,3.8530826319254943,1,2.0,4,15.3,5,1,1
17630.0,1.1967125615295315,0,12.0,0,1419.9,5,0,0
41979.0,1.208065659358878,0,16.0,0,148.2,3,0,0
5831.0,0.7371092513653903,0,12.0,3,85.7,1,0,0
3148.0,1.1331518209484632,0,15.0,0,299.0,1,0,0
45509.0,0.3970230430686711,0,14.0,4,29.6,2,0,0
66016.0,5.504524677970022,1,0.0,6,5.9,7,1,1
14885.0,0.9411807658891419,0,15.0,1,291.2,3,0,0
9226.0,0.9513403019502412,0,21.0,2,395.8,2,0,0
14942.0,1.4454898953326873,0,16.0,6,193.3,4,0,0
2717.0,1.0835556467849865,0,17.0,1,47.3,2,0,0
32521.0,1.0100668978110527,1,15.0,3,364.5,3,0,0
2906.0,1.4048153903810667,0,16.0,1,161.8,1,0,0
39350.0,0.925627237950203,0,12.0,2,588.7,1,0,0
12007.0,0.6937945625040679,0,19.0,0,578.5,0,0,1
8545.0,0.6766103250463262,1,18.0,1,270.5,3,0,1
1808.0,0.6174918176930912,0,15.0,2,200.3,3,0,0
4972.0,0.5972620416456972,0,12.0,2,12.4,2,1,0
34251.0,0.6325644162118214,1,13.0,0,166.5,2,0,0
27418.0,1.0940563878277618,0,16.0,1,192.4,1,0,0
8393.0,0.8933900513914437,0,7.0,1,567.2,2,0,0
13541.0,0.8635761233963489,0,15.0,2,444.1,4,0,1
11538.0,0.793951665322731,1,19.0,2,163.0,2,0,0
28883.0,3.9361220963048416,0,1.0,4,0.6,6,1,1
24979.0,0.6770925339948166,0,15.0,0,351.5,2,0,1
13743.0,0.8206777009199411,0,14.0,1,199.0,5,0,0
21095.0,0.9488297504055452,0,15.0,3,1268.7,2,0,0
2518.0,0.9437664057075551,0,10.0,0,33.5,2,0,0
45102.0,1.1605618555584476,0,14.0,2,99.8,4,1,0
5345.0,0.9642434325542728,0,19.0,2,179.9,1,0,0
13995.0,1.7307008273095077,1,10.0,4,95.5,5,0,0
16094.0,5.516350933949419,0,3.0,10,6.3,7,1,1
62369.0,5.709412899607185,1,0.0,11,19.2,14,1,1
21287.0,5.8862074716972375,1,23.0,8,15.3,12,0,1
26982.0,0.7766974987005701,0,14.0,0,144.7,4,0,0
8722.0,1.2301991193983186,0,13.0,2,1210.3,0,0,0
68816.0,6.3168754723781,1,21.0,7,43.9,8,1,1
29904.0,0.9629062546024347,0,16.0,3,130.3,3,0,0
40672.0,0.8756608174061411,0,22.0,2,32.6,2,0,0
37366.0,0.95613913945418,0,10.0,0,11.5,3,0,0
27189.0,0.7463788883521378,0,16.0,4,64.9,2,0,0
9107.0,0.9323500721065838,0,12.0,2,870.1,2,0,0
859.0,0.7669091829022627,0,21.0,3,1662.9,2,0,0
6587.0,0.986028486775811,1,15.0,2,171.7,1,0,0
11578.0,1.0424019902324908,0,16.0,2,223.0,4,0,0
3936.0,0.8464000163250591,0,16.0,2,188.7,2,0,0
1514.0,1.3319462202832781,0,12.0,0,468.8,4,0,0
37520.0,0.5070240890372516,0,10.0,2,619.0,0,0,0
69118.0,5.959351367959035,1,22.0,6,18.6,6,1,1
28859.0,0.6340138364412421,0,11.0,2,84.4,2,0,0
22148.0,1.1327483195461423,0,14.0,1,279.4,0,0,0
14897.0,1.216682100700178,0,17.0,3,888.9,3,0,0
8340.0,0.8457722254704204,0,10.0,1,289.1,1,0,0
21761.0,1.4098906413076544,0,20.0,2,492.7,1,1,0
14167.0,1.0362245759406847,0,21.0,1,42.6,1,0,0
22867.0,1.3563514805781196,0,7.0,2,1251.9,2,0,0
28348.0,0.9758478616496279,0,10.0,1,199.7,0,0,0
4734.0,1.100032694377259,0,16.0,1,482.5,0,0,0
52475.0,1.485655032204909,0,19.0,4,48.4,2,0,0
9415.0,1.1299052327338275,0,19.0,0,369.2,1,0,0
33163.0,0.9069641951165313,1,21.0,1,412.5,1,0,1
13922.0,1.3240539203847155,0,6.0,1,31.4,1,0,0
11342.0,0.9783878361464944,0,14.0,2,24.2,3,0,0
9795.0,1.0105396393941335,0,10.0,1,50.8,4,0,1
17044.0,1.0828476671295202,0,7.0,1,295.4,0,0,0
38230.0,0.8359231618011704,0,15.0,2,630.1,0,0,0
11028.0,1.1603280192382222,0,11.0,2,553.7,2,0,0
24020.0,1.0864479803145497,0,14.0,1,153.2,2,0,0
23071.0,0.7847025366464182,0,18.0,0,90.2,1,0,0
32962.0,0.8813538815962827,0,18.0,1,538.4,4,1,0
91747.0,3.1484997859508344,0,2.0,5,9.7,10,1,1
11532.0,1.1638603791174227,0,13.0,2,160.7,0,0,0
39247.0,1.2041375320488046,0,15.0,6,20.7,0,0,0
713.0,1.2772968939337586,0,18.0,0,1018.8,1,0,0
10103.0,0.8571765905329788,0,14.0,3,733.3,4,1,0
2388.0,1.2631402718140028,0,12.0,2,434.0,1,0,0
15906.0,0.8894129872202737,0,9.0,0,384.8,1,0,0
1113.0,0.7448983109777972,0,16.0,0,3.1,2,0,0
84805.0,7.418771911428086,1,23.0,8,34.1,9,0,1
11353.0,1.2636089519013318,0,19.0,1,704.5,0,0,0
28218.0,3.310420890691097,1,1.0,5,4.1,6,0,1
59570.0,1.98524477394884,1,23.0,12,46.3,5,1,1
56393.0,7.9100501193104655,0,2.0,6,12.9,4,1,1
8797.0,5.446718247864126,1,21.0,8,0.3,8,1,1
22668.0,1.081290188260375,0,12.0,2,84.4,5,0,0
9124.0,1.0274100485393332,0,16.0,3,232.2,1,0,0
19934.0,1.1785698094233656,1,20.0,1,2.6,1,0,0
11270.0,0.984106998161211,0,21.0,1,449.5,2,0,0
8488.0,0.9940131653626595,1,14.0,1,566.2,5,0,0
10393.0,1.2818465964834984,0,13.0,1,233.6,1,0,0
29998.0,1.1198721983060111,0,11.0,0,16.8,1,0,0
12709.0,0.9068367866348696,0,13.0,2,529.9,0,0,0
12934.0,1.4708903158424864,0,15.0,1,1162.1,1,0,0
6694.0,0.9939297650404499,0,10.0,2,32.7,1,0,1
34846.0,1.4376587575349908,0,11.0,1,172.5,2,0,0
12728.0,1.1780412151847632,0,9.0,3,45.6,2,0,0
15750.0,0.8229453103134629,0,14.0,1,182.6,2,0,0
5856.0,0.986461283944366,0,13.0,3,275.3,1,0,0
19453.0,0.3850727879030793,0,17.0,3,250.9,3,0,0
8520.0,0.7896533042560557,0,16.0,4,532.4,0,0,0
117.0,1.285552887385412,0,12.0,0,203.1,0,0,0
14158.0,1.1004655664293255,0,13.0,2,153.5,3,0,1
15570.0,2.9317729149464586,1,4.0,8,24.7,11,1,1
33776.0,1.253575921795231,1,13.0,1,981.7,3,0,1
21407.0,0.7311628440957931,0,18.0,0,15.9,0,0,0
9518.0,0.8517843176800817,0,13.0,0,510.0,3,1,0
41596.0,3.0674061999222118,1,3.0,7,24.6,4,0,1
16377.0,0.7926145114864002,1,5.0,0,741.6,1,0,0
80484.0,1.0296909492084045,0,12.0,1,192.8,0,0,0
18221.0,0.9817755988294672,0,13.0,2,73.0,5,0,0
13652.0,1.2654157932702725,0,14.0,0,112.7,2,0,0
16767.0,1.2333141920575648,0,18.0,1,65.8,2,0,0
12792.0,1.5171929637800163,0,18.0,1,260.0,2,0,0
11966.0,1.0517550320699545,0,18.0,1,275.2,3,0,0
9438.0,0.9474480296700317,0,10.0,0,434.3,1,0,0
31881.0,1.0570128742563107,0,17.0,1,10.3,4,0,0
11660.0,0.9399839836503987,0,10.0,1,561.7,1,0,0
14681.0,1.1508366460944923,0,14.0,3,1859.5,0,0,0
30784.0,0.6751007369554448,0,15.0,0,194.2,1,0,0
28212.0,0.45429616361196556,0,15.0,1,405.9,1,0,0
27527.0,0.7423087680495674,0,2.0,1,75.0,1,0,0
3034.0,1.193558860379699,0,12.0,1,341.7,3,0,0
22683.0,1.2292927213079157,1,10.0,0,1114.1,3,1,0
31973.0,0.8087213859140282,0,19.0,2,548.1,2,0,0
14409.0,1.1386260210360268,0,18.0,2,726.9,4,0,0
19616.0,1.0676645584630569,0,15.0,2,75.1,4,0,0
20875.0,0.956660128223216,0,6.0,1,298.4,1,0,0
33361.0,1.1098241065773364,0,21.0,1,703.5,2,0,0
16418.0,1.0255142527744485,1,6.0,0,174.2,1,0,0
24252.0,0.8893932982671326,0,15.0,1,182.5,0,0,0
53774.0,6.287117093033002,1,4.0,3,23.8,6,0,1
12945.0,1.3764263987032397,0,17.0,1,448.7,0,0,0
24912.0,0.8859113754229092,0,12.0,2,381.2,3,0,0
16454.0,0.4301670688102782,0,19.0,0,779.3,1,0,0
17656.0,0.9281656454998828,0,20.0,1,96.5,4,0,0
7559.0,0.6225837858180119,0,15.0,0,44.6,3,0,0
16156.0,0.9006677028143755,1,18.0,0,253.6,1,0,0
8088.0,1.6630729219967357,0,12.0,2,335.8,0,0,0
15078.0,1.0467936001538034,0,9.0,1,610.7,4,0,0
40397.0,6.9143026205684635,1,2.0,9,4.3,8,0,1
3062.0,1.374170624052288,0,13.0,2,228.0,1,0,0
25520.0,0.8215747066323691,0,14.0,2,486.9,4,0,0
7715.0,1.212313642826786,0,20.0,1,60.0,0,0,0
27220.0,4.8882511727439,1,1.0,8,29.1,5,1,1
20100.0,1.0094952532673336,0,20.0,3,306.2,4,0,0
19814.0,0.935772205617356,0,15.0,1,640.2,1,0,0
22394.0,1.3482825239623837,0,17.0,3,48.3,2,0,0
3445.0,0.7860275194019326,0,8.0,1,140.0,2,0,0
23027.0,1.2678960479386503,0,10.0,1,314.5,2,0,0
31696.0,0.8137627653742351,0,9.0,2,93.7,1,0,0
132175.0,4.443770180037134,1,3.0,9,6.1,8,1,1
11039.0,0.9038430958932411,0,16.0,3,28.6,1,0,0
16026.0,0.8460043037057067,0,9.0,1,326.8,1,0,0
16058.0,1.033392228639532,0,20.0,6,564.0,1,0,0
12944.0,0.9808327985947629,0,14.0,1,343.1,3,0,0
17061.0,1.2187385640785617,0,13.0,2,321.2,0,0,0
10528.0,0.8877786548710577,0,17.0,2,260.1,0,0,0
7481.0,1.521456790860801,1,15.0,2,228.4,4,0,0
20817.0,1.1521835898486037,0,16.0,1,142.8,3,0,0
12812.0,0.5987054631977362,0,11.0,1,400.4,6,0,0
6272.0,1.3872948111769938,0,11.0,1,194.0,1,0,0
44488.0,3.4154414385010012,1,1.0,9,36.4,10,1,1
111080.0,0.1,1,23.0,3,18.6,11,1,1
61945.0,4.060778043869343,1,1.0,3,23.2,8,0,1
16609.0,1.3587194026523435,0,16.0,1,73.4,5,0,0
85027.0,7.21602236456447,1,1.0,3,112.9,7,1,1
9538.0,1.043943812310011,0,15.0,2,176.3,4,0,0
23505.0,1.0819221762279554,0,13.0,2,973.8,1,0,0
25379.0,0.8936232014505929,0,18.0,3,175.9,1,0,0
12612.0,0.5875216895637871,0,7.0,2,662.9,1,0,0
2591.0,0.931120229426459,0,23.0,2,510.2,0,0,0
15666.0,1.2234002125372534,0,6.0,4,74.2,1,0,0
1731.0,1.1890644872625131,0,13.0,0,91.7,1,0,0
3071.0,0.83132392093404,0,11.0,1,114.1,1,0,0
2230.0,0.998469838179536,0,17.0,2,31.8,2,0,0
4181.0,0.9479352917230544,1,13.0,3,539.4,0,0,0
38132.0,1.3874131799297396,0,19.0,2,22.0,1,0,0
14429.0,0.9483083331172093,0,12.0,1,527.3,2,0,0
26476.0,1.1001151990877687,0,23.0,1,138.0,1,0,0
19238.0,1.1237780447927175,0,9.0,0,511.0,2,0,0
14330.0,1.2507779335844122,0,18.0,1,979.2,1,0,0
49285.0,6.947864324566875,1,23.0,4,3.2,9,0,1
37445.0,0.8284868906110119,1,21.0,1,575.8,4,0,0
8056.0,0.8291794768344045,1,9.0,1,54.7,2,0,0
12828.0,1.0707876391626714,1,20.0,1,45.0,2,0,0
15681.0,1.6086331672122895,0,12.0,0,602.1,4,0,0
18126.0,0.6850779233373269,0,10.0,1,91.6,1,0,1
26331.0,1.06118970239503,0,12.0,0,819.9,2,1,0
22594.0,1.0052483858460748,0,20.0,2,382.9,0,0,0
15544.0,0.3532159422760396,0,13.0,0,192.1,2,0,0
18004.0,1.129964293375133,0,15.0,1,293.0,2,0,0
16513.0,1.1255070319347682,0,23.0,1,212.6,1,0,0
26894.0,1.0823158961024646,0,7.0,1,27.2,4,1,1
4626.0,0.913996589719174,1,10.0,1,205.0,0,0,0
10416.0,0.524697843743432,1,16.0,2,306.8,1,0,0
34924.0,3.913079124582758,0,3.0,6,0.6,6,1,1
41265.0,2.5144616205191155,1,4.0,4,6.0,5,0,0
9672.0,0.998502285946611,1,17.0,1,157.5,1,0,0
7129.0,1.2626741808497985,0,12.0,4,120.7,3,0,0
18575.0,0.7119074559987978,0,15.0,4,71.4,4,0,0
136142.0,3.46154941144386,1,5.0,3,34.8,7,1,1
9012.0,1.072882136930441,0,18.0,1,287.5,3,0,0
20566.0,0.4173810108631254,0,14.0,1,260.2,5,1,0
4922.0,1.3397944707629788,0,12.0,2,96.1,3,0,0
25243.0,0.9021208651648733,0,14.0,2,137.5,2,0,0
2603.0,0.8888922563288637,0,12.0,0,501.3,1,0,0
7962.0,1.4420868478975697,0,15.0,2,45.8,2,0,0
31641.0,5.769078229284822,0,4.0,7,24.7,8,1,1
41228.0,0.8935906224125462,1,12.0,1,73.1,2,0,0
9147.0,1.6155546862606154,0,10.0,3,117.3,2,0,0
67401.0,5.483806304698534,1,0.0,3,13.3,13,0,1
26701.0,0.7913221702456434,0,11.0,3,204.6,1,0,0
2270.0,0.5638517920436048,0,11.0,1,152.2,3,0,0
7632.0,6.442108627578758,1,23.0,4,2.8,9,1,0
9833.0,0.7864865577094834,0,10.0,2,481.9,1,0,0
25992.0,1.151359254782597,0,12.0,3,50.7,5,0,0
11115.0,0.9220104475314327,0,17.0,0,266.4,1,0,0
34441.0,1.2733092955886733,0,13.0,2,112.9,0,0,1
56224.0,3.9041254731989854,1,22.0,7,8.5,4,1,1
3904.0,1.154239794316509,1,14.0,2,184.9,5,0,0
6630.0,0.917825798173897,0,13.0,0,511.7,2,0,0
4138.0,0.9652530434567893,0,13.0,2,183.1,2,1,0
26986.0,1.2939000845577129,0,15.0,2,353.6,0,0,0
2626.0,0.9627572565105688,0,13.0,1,153.1,5,0,0
11717.0,0.6599377447733694,0,14.0,2,223.1,1,0,0
14910.0,0.6793519999254047,0,23.0,3,396.9,2,0,0
30716.0,0.4885032986482283,0,21.0,3,735.8,3,0,0
23306.0,0.9301522931074477,0,16.0,2,813.9,2,0,0
7689.0,1.0060556139632406,0,5.0,2,700.2,2,0,0
30556.0,1.1551427165332138,0,15.0,3,59.5,2,0,1
26768.0,1.0923890625000832,0,12.0,1,19.4,2,0,0
34857.0,0.7863238743401099,0,15.0,3,578.6,3,0,0
35083.0,3.097110740031172,0,1.0,5,3.1,5,1,1
8192.0,1.2746697387176291,0,13.0,1,21.1,3,0,0
13286.0,0.7340262750567812,0,16.0,2,264.3,1,0,0
66629.0,3.141620452849198,0,0.0,5,28.6,8,1,1
3108.0,0.4677052570738158,0,17.0,0,174.6,0,0,0
24483.0,1.3345447917145978,1,2.0,0,174.7,2,0,0
18171.0,1.0266738885971114,0,12.0,1,146.4,3,0,0
12315.0,1.0609417025481078,0,16.0,2,267.6,2,0,0
14735.0,0.9467266537292343,1,17.0,2,567.6,0,0,0
3180.0,0.9101778887430602,0,16.0,0,218.3,0,0,0
22873.0,1.2924000359205075,0,14.0,3,146.6,4,0,1
5575.0,1.0573767686421025,0,19.0,3,208.9,6,0,0
43483.0,8.78888178890653,1,22.0,3,1.8,7,1,1
21160.0,0.6613548393820002,0,14.0,0,405.0,3,0,0
6241.0,1.0087673783753477,1,13.0,1,153.2,1,0,0
7843.0,1.1177174324680597,0,10.0,3,32.5,2,0,0
6849.0,0.8392767128351486,0,16.0,2,140.6,5,0,0
25540.0,1.1608893412502448,0,15.0,3,103.0,1,1,0
16476.0,1.1489493008387748,0,13.0,2,129.8,4,0,0
8916.0,1.0682905851350606,0,14.0,3,405.5,2,0,0
4559.0,0.9211115779181203,0,19.0,0,45.2,3,0,0
36651.0,0.8395230502723237,0,6.0,2,218.3,1,0,0
29731.0,1.0600600354989054,0,7.0,3,123.4,2,0,0
13869.0,0.9701398071141256,0,13.0,1,823.1,1,0,0
23860.0,1.2012165871352676,0,9.0,1,733.9,2,0,0
15058.0,6.96015775945806,1,21.0,5,63.5,8,1,1
10281.0,0.753505684877703,0,15.0,1,586.4,1,0,0
28770.0,0.8721762150901046,1,7.0,1,1201.2,4,0,0
17499.0,1.1046973522672592,0,12.0,2,129.3,1,0,0
14575.0,1.203373734317399,0,8.0,3,130.5,4,0,0
6621.0,1.0753275726784706,0,14.0,0,1200.4,2,0,0
15630.0,0.9818812809664997,1,7.0,0,75.8,0,0,0
4797.0,1.2182941070041509,0,11.0,1,258.7,2,0,0
24501.0,0.8538647167922447,0,11.0,5,24.1,1,0,0
21604.0,1.2303079818597173,0,16.0,2,68.7,0,0,0
9781.0,0.856307695354278,0,12.0,1,29.2,3,0,0
48748.0,1.1049709617908554,0,16.0,2,949.0,1,0,0
3323.0,0.8192321233355853,0,12.0,4,143.0,2,0,0
83533.0,6.275608633166513,1,21.0,8,5.9,9,0,1
17718.0,0.4811644341007041,0,16.0,2,504.5,1,0,0
22650.0,0.9822844977093377,0,19.0,2,571.6,1,0,1
1534.0,1.243508517222434,0,17.0,1,155.7,0,0,0
13447.0,1.0429474037999051,0,20.0,3,85.7,4,0,0
16836.0,0.7780925289901447,0,14.0,2,313.6,2,0,0
860.0,1.5480456255390727,0,13.0,2,142.0,2,0,0
4332.0,1.197785159623559,0,8.0,3,762.9,1,0,0
30771.0,1.1903763331016863,0,11.0,3,671.6,3,0,0
21544.0,0.8846228679009484,0,18.0,1,1254.3,4,0,0
11232.0,0.7953998780320721,0,14.0,1,424.5,0,0,0
33468.0,1.0127651913761138,0,16.0,1,379.6,1,0,0
46923.0,1.2020060032029871,0,11.0,2,125.4,1,0,0
12451.0,0.8513074466071731,0,16.0,1,176.2,3,0,0
18148.0,1.0761772492893773,0,10.0,1,866.2,4,0,0
38171.0,1.0188179607799897,1,17.0,2,1252.1,2,0,0
8859.0,1.1878957972863333,0,7.0,1,682.7,2,0,0
26302.0,1.080400451704092,0,12.0,1,652.6,1,0,0
25975.0,1.0198425415043615,1,11.0,0,145.5,1,0,0
20678.0,1.3547825918885752,0,17.0,0,3.7,0,0,0
13430.0,1.199249195089628,0,7.0,0,214.0,1,0,0
3783.0,0.8273748343968594,0,17.0,0,278.4,2,0,0
3751.0,1.2288964041459018,1,13.0,2,296.1,1,0,0
10635.0,1.0051521766963631,0,19.0,2,58.7,3,0,0
9893.0,1.0682467286163215,0,13.0,1,228.3,5,0,0
44280.0,1.1532020452064813,0,18.0,0,198.0,2,0,0
29320.0,7.124119880900689,1,0.0,4,2.9,8,1,1
14134.0,1.0359593485378908,0,9.0,3,513.5,1,0,0
34222.0,0.7363472622090579,0,13.0,1,122.9,2,0,0
22156.0,1.03177943934112,0,11.0,2,858.9,3,0,0
15343.0,1.4575122907883835,1,16.0,0,157.7,6,0,0
20385.0,1.2589685636829782,0,6.0,2,2.7,1,0,0
2694.0,0.8708758955227928,0,14.0,2,808.2,1,0,0
35467.0,1.085108753715788,1,20.0,1,340.7,2,0,0
9184.0,1.0554949322052511,0,14.0,1,9.6,3,0,0
12031.0,0.34714946213304954,0,12.0,3,569.3,0,0,0
17463.0,1.0801797651814489,0,15.0,2,258.0,2,0,0
15988.0,1.1806390141000336,0,16.0,4,578.4,3,0,0
17625.0,0.5548365057213299,1,11.0,4,1715.3,1,0,0
22327.0,0.8076776046442836,1,15.0,1,182.3,1,0,0
1883.0,1.0620539600552223,0,16.0,0,505.7,9,0,0
9230.0,1.2498679170020421,0,12.0,1,447.9,5,0,0
51075.0,1.3748051861403245,0,8.0,1,187.8,1,0,0
25990.0,4.733119519642785,0,1.0,5,18.5,10,0,1
5526.0,4.046928290969864,1,3.0,7,31.5,3,1,1
10720.0,1.215912000316151,0,13.0,3,25.1,3,0,0
22075.0,1.0165055867941188,0,20.0,1,303.1,0,0,0
7589.0,0.9868681578192069,0,20.0,2,964.4,0,0,0
12005.0,1.2282888810940102,0,14.0,2,1630.1,2,0,0
8252.0,1.265046892304449,0,20.0,1,31.2,4,0,0
31841.0,0.8082746716316387,1,14.0,2,249.3,3,0,0
9825.0,0.40321197196868164,0,17.0,0,132.2,5,0,0
14413.0,1.0509365572440328,0,14.0,0,244.9,2,0,0
10366.0,0.5134171102583865,0,9.0,5,444.1,3,0,0
27697.0,0.8554581170226006,0,13.0,3,303.4,5,0,0
7674.0,1.2737943616025964,0,13.0,1,1.8,0,0,0
17116.0,0.5152444722887499,0,19.0,2,87.4,4,0,0
15089.0,1.051683897902934,0,14.0,0,169.6,0,0,0
2852.0,1.4311870927686836,0,8.0,2,1776.1,5,0,0
11391.0,1.2251978143722584,0,18.0,4,30.0,3,0,0
6514.0,1.0620846334414424,0,17.0,0,93.6,0,0,0
18153.0,0.5470820255048754,0,17.0,3,237.9,3,0,0
32954.0,6.524239020512638,1,23.0,8,8.8,7,0,0
36745.0,5.310619937201284,1,22.0,7,25.6,7,0,1
10808.0,1.1566671429008208,0,14.0,1,1077.5,2,0,0
20158.0,0.8748592641939352,0,12.0,4,784.3,1,0,0
3039.0,1.1149301755106924,0,12.0,1,601.1,3,0,0
8434.0,0.7799171567916594,0,19.0,0,616.2,2,0,0
14133.0,2.739646550879872,1,21.0,3,27.5,7,1,1
81429.0,5.658957727238105,1,1.0,12,23.3,7,1,1
5289.0,1.2580550651387163,0,13.0,1,122.1,3,1,0
13154.0,0.37395252008842716,0,19.0,0,1040.4,5,0,0
5215.0,0.8140602564112576,1,19.0,2,708.8,1,1,0
42685.0,4.5851726054389035,1,4.0,6,0.3,9,1,1
36627.0,0.8602936903834165,0,12.0,0,136.7,2,0,0
12220.0,0.6515935579625487,0,13.0,0,353.8,3,0,1
1219.0,0.6878155459840487,0,16.0,1,176.2,5,0,0
74355.0,6.753782635923592,1,4.0,9,9.4,9,1,1
2979.0,0.8807555062030803,0,12.0,2,81.5,0,0,0
28787.0,0.693488475528599,0,16.0,1,958.8,2,0,0
14285.0,1.175329394551432,0,11.0,2,394.0,2,0,0
2762.0,0.8429569855512449,0,17.0,1,1292.2,0,0,0
21534.0,1.3878908917724195,0,13.0,2,87.3,3,0,0
14859.0,0.8305725606634845,0,7.0,1,1773.0,0,0,0
18193.0,1.0143167894718215,0,17.0,2,1259.1,4,0,0
6027.0,0.6153834137407532,0,17.0,2,537.9,5,0,0
16772.0,0.9931543627723917,1,16.0,1,299.2,1,0,0
8149.0,0.760359093694852,0,15.0,2,255.3,2,0,0
8160.0,0.9242193326585191,0,7.0,2,505.5,1,0,0
50362.0,1.3114563235043137,1,18.0,0,1050.2,2,0,0
18926.0,0.9344034909585204,0,13.0,1,883.1,1,0,0
18997.0,0.7539397021299789,0,17.0,3,2211.1,3,0,0
10896.0,1.183937382440155,1,15.0,2,14.7,0,0,1
4884.0,0.8568156042730063,0,14.0,2,77.6,4,1,0
20996.0,0.8235536035723197,0,10.0,5,87.8,2,0,0
12191.0,0.7027761366053695,0,12.0,3,2.5,4,0,0
1885.0,1.0632392620682407,0,9.0,2,1057.6,4,0,0
1980.0,1.4158025282221538,0,14.0,1,51.1,1,0,0
4504.0,0.8349767330089974,0,14.0,0,796.6,1,0,0
2027.0,1.0802970855556095,1,17.0,2,83.3,2,0,0
9591.0,0.8096285427302693,1,14.0,2,42.0,4,0,0
179886.0,4.8179832740458615,1,5.0,5,28.3,6,0,1
25161.0,3.0630338776966877,1,2.0,9,7.9,8,0,1
19796.0,1.153862811989371,0,20.0,2,428.0,2,0,0
29017.0,0.7696040940824265,0,13.0,1,705.1,2,0,1
5656.0,0.8482047686105739,1,13.0,2,469.6,1,0,0
22006.0,1.2554259029300283,0,21.0,3,369.5,4,0,0
6046.0,1.2195573345541115,0,11.0,2,762.5,0,0,0
25075.0,0.8963756274592435,0,14.0,3,115.1,2,0,0
14333.0,0.7713621018097429,0,20.0,3,41.9,1,0,0
21413.0,0.8933245270742964,0,19.0,2,411.7,4,0,0
5433.0,1.3338929364160235,0,5.0,1,112.7,4,0,1
38669.0,1.477749622056002,1,5.0,6,15.5,7,1,1
5526.0,1.1390093603366036,0,7.0,3,21.5,0,0,0
19885.0,1.1011916281623138,1,8.0,0,488.2,1,0,0
13252.0,1.1693440739938656,0,15.0,2,340.2,1,0,0
14273.0,1.3099081195375626,1,14.0,2,81.1,5,0,0
20551.0,0.7747566575274223,0,10.0,2,306.6,0,0,0
26714.0,0.7148919738773184,0,16.0,3,29.9,1,0,0
14698.0,0.9158843450302068,0,12.0,1,303.4,1,0,0
7847.0,1.2553588980670691,0,13.0,2,79.8,3,0,0
16201.0,1.3912036529679153,0,11.0,2,563.9,2,0,0
11304.0,1.5181357161752005,0,11.0,2,265.3,1,0,0
28621.0,0.5040728394990153,1,11.0,0,386.2,3,0,0
9546.0,0.9579862570086852,0,16.0,4,117.3,1,0,0
26587.0,1.0018342689577808,0,16.0,3,2017.9,3,0,0
69096.0,1.2817329791650192,1,12.0,3,210.0,4,0,0
4638.0,0.6637750758998769,0,21.0,2,950.6,3,0,0
41253.0,0.8197779107979932,1,22.0,2,297.3,4,0,0
38191.0,7.672450004423028,1,21.0,10,16.8,4,1,0
44237.0,1.112396756158327,1,12.0,1,427.7,4,0,0
10874.0,0.9829540630185385,0,13.0,1,173.6,1,0,0
12188.0,1.0317913903212583,0,12.0,2,1790.4,2,0,0
24031.0,1.063179405294463,0,12.0,0,228.7,1,0,0
7845.0,0.4553953191477731,0,15.0,2,600.6,2,0,0
5616.0,0.8144461549435865,0,23.0,5,371.7,2,0,0
9713.0,1.3083620384840375,0,6.0,0,78.6,2,0,0
16243.0,1.3652965943679207,0,14.0,4,487.6,3,0,0
13662.0,0.9282031153068914,0,10.0,1,212.5,1,0,0
16282.0,1.491319736162696,0,13.0,2,84.0,1,0,0
29515.0,0.7950091000247245,0,15.0,1,315.5,2,1,0
22703.0,0.9715641907230462,0,14.0,3,185.8,2,0,1
23592.0,1.162877459915081,1,12.0,1,105.3,1,0,1
25277.0,1.569275903102909,1,15.0,0,70.2,2,0,0
5546.0,1.2722084861120868,0,21.0,0,219.6,3,1,0
15751.0,1.1559977400907948,0,12.0,0,252.5,0,0,0
16641.0,0.9671514736058833,0,12.0,2,266.5,1,0,0
22446.0,1.0906912065099765,0,9.0,3,504.9,4,0,0
19315.0,1.3667730357854535,0,20.0,2,109.0,0,0,0
48369.0,0.9755261834155144,1,20.0,1,41.2,0,0,0
3189.0,1.0136238942886606,1,20.0,3,233.2,2,0,0
12673.0,1.5052104282598902,0,9.0,1,86.2,2,0,0
6620.0,1.165168580529487,0,12.0,2,541.9,6,0,0
30365.0,1.008357013586869,1,16.0,2,176.3,2,0,0
13221.0,1.07599750181496,0,17.0,1,213.0,2,0,0
4339.0,0.891394010397456,0,14.0,1,12.2,3,0,0
10224.0,1.1793896031569164,0,8.0,1,327.3,2,0,0
29532.0,0.5879168398241577,0,19.0,1,104.2,3,0,0
26389.0,5.144455542665512,1,23.0,5,10.4,5,1,1
23677.0,9.045065881750556,1,21.0,6,19.9,9,1,1
21388.0,1.0082211066629363,0,13.0,1,172.4,2,0,0
15683.0,1.0293205733934285,0,17.0,3,290.0,2,0,0
6757.0,0.5654219973688923,0,11.0,3,474.0,4,0,0
81557.0,1.6669564982324347,0,22.0,3,3.7,6,0,1
