log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count_par_sec,log_interval-messages,log_messages_count_par_sec,network_fragmented-packets_par_sec,network_interval-packets,network_ip-flags_min,network_ips_dst_count_par_sec,network_macs_all_count_par_sec,network_mss_min,network_packet-size_min,network_packets_dst_count_par_sec,network_payload-length_min,network_payload-length_std_deviation,network_ports_dst_count_par_sec,network_ports_src_count_par_sec,network_protocols_dst_count_par_sec,network_protocols_src_count_par_sec,network_tcp-flags-psh_count_par_sec,network_tcp-flags-rst_count_par_sec,network_tcp-flags-syn_count_par_sec,network_tcp-flags-urg_count_par_sec,network_tcp-flags_max,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ttl_min,network_ttl_std_deviation,network_window-size_min,label2
211.0,0.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,54.0,2.0,0.0,10.594810050208546,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.031643,0.0,0.0133763580315233,64.0,95.5,5544.0,benign
22.5,0.0,1.0,0.0,7.0,0.0,1.2,0.0,2.0,2.0,0.0,54.0,3.0,0.0,49.86788100125727,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,24.0,0.003958,0.0,0.0016613745982034,64.0,95.5,5576.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,60.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.023636,0.000414,0.011611,0.0,0.0,0.0,web
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
206.0,0.0,1.0,0.0,2.0,0.0,1.6666666666666667,0.0,2.0,2.0,0.0,54.0,2.0,0.0,10.594810050208546,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.040599,0.000294,0.016991268307207,64.0,95.5,5536.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,230.0,0.0,196.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,0.0,64.0,0.0,0.0,benign
-0.74,1.1588465069451392,0.2857142857142857,38.297872340425535,13.857142857142858,0.0,0.0252870075355282,0.0,0.2857142857142857,0.5714285714285714,0.0,60.0,39545.28571428572,0.0,18.40096615820908,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.7142857142857143,0.0,0.0,0.0,24.0,0.000689487,2.5e-08,6.23314996497963e-05,64.0,0.8117376970615983,5106.0,mitm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,230.0,0.0,196.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014373,0.014373,0.0,255.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,94.0,0.0,40.0,10.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011687,0.0,0.0058435,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
163.0,0.0,1.0,0.0,1.0,0.0,486.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,9.899494936611664,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,24.0,0.044985,0.0,0.0204367808347814,64.0,90.03826347108706,5548.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,14.03225806451613,0.0,2.142857142857143,2.142857142857143,0.0,60.0,37.42857142857143,0.0,197.3628389040989,3.4285714285714284,3.4285714285714284,0.7142857142857143,0.7142857142857143,36.85714285714285,0.0,0.0,0.0,24.0,0.261889742,3.3e-08,0.0215481753300045,61.0,78.20388674018537,502.0,bruteforce
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,27.193548387096776,0.0,2.2857142857142856,2.4285714285714284,0.0,60.0,16.714285714285715,0.0,277.95761545225423,2.4285714285714284,2.4285714285714284,0.5714285714285714,0.4285714285714285,16.714285714285715,0.0,0.0,0.0,24.0,0.308364919,4.3e-08,0.040333952010655,61.0,94.1289189457409,501.0,mitm
12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,10.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.098662,0.0,0.049331,64.0,95.5,5582.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
22.3,0.0,0.1428571428571428,1096.1666666666667,7.0,0.0,242.8846153846154,0.0,0.4285714285714285,0.4285714285714285,0.0,60.0,2.0,0.0,84.38601779915912,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.7142857142857142,0.0,0.0,0.0,24.0,0.174361682,1.23e-07,0.0356871390628171,64.0,95.5,5216.0,mitm
1023.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.090212,0.0,0.045106,64.0,95.5,5546.0,benign
1023.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.044656,0.0,0.022328,64.0,95.5,5576.0,benign
1023.0,0.0,1.0,0.0,1.0,0.0,52.66666666666666,0.0,2.0,2.0,0.0,54.0,2.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0,0.079868,0.0,0.032207343404688,64.0,95.5,5562.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,20.88888888888889,0.0,13.0,13.0,0.0,54.0,18.0,0.0,365.8978191036886,14.0,14.0,3.0,3.0,18.0,0.0,0.0,0.0,24.0,0.15053,0.0,0.0270043698965665,61.0,94.76786447592092,660.0,benign
209.0,0.0,1.0,0.0,2.0,0.0,175.0,0.0,3.0,3.0,0.0,54.0,3.0,0.0,10.594810050208546,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,24.0,0.026184,1e-06,0.0106078678413189,64.0,95.5,5612.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
146.0,0.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,54.0,2.0,0.0,11.0227038425243,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.02678,0.0,0.0112818186338683,64.0,95.5,5626.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
-0.7,0.5880476171195662,2.0,0.0,2.0,0.0,4.5,0.0,2.0,2.0,0.0,54.0,2.0,0.0,19.327585352432298,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.027271,0.00029,0.0127159023536148,64.0,90.03826347108705,5582.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,12.0,12.0,0.0,54.0,17.0,0.0,288.7759215585197,13.0,13.0,4.0,3.0,16.0,0.0,0.0,0.0,24.0,0.228546,0.0,0.0408534443544188,61.0,94.15139100972296,660.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.142461738847281,0.0,0.1428571428571428,0.4285714285714285,0.0,60.0,7018.571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.065302223,2.6e-08,0.0003352964302559,64.0,0.0,0.0,mitm
1023.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.001911,0.0,0.0009555,64.0,95.5,5534.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,7.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.027179,0.0,0.0135895,64.0,95.5,5588.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,6837.142857142857,0.0838243042582746,0.0,0.4285714285714285,0.5714285714285714,0.0,60.0,11928.142857142857,328.0,380.5866447256431,254.0,249.7142857142857,0.4285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.001097787,2.6e-08,0.000164148956318,1.0,0.5340101747811468,0.0,dos
0.0,0.0,0.0,0.0,0.0,0.0,26.03125,0.0,11.0,11.0,0.0,54.0,16.0,0.0,388.5132524721828,12.0,12.0,4.0,3.0,15.0,0.0,0.0,0.0,24.0,0.16567,0.0,0.0396235290090536,61.0,94.41683653804677,660.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
218.0,0.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,54.0,2.0,0.0,10.594810050208546,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.095306,0.0,0.0409153673781319,64.0,95.5,5560.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,214.0,0.0,180.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001489,0.001489,0.0,255.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,214.0,0.0,180.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075548,0.075548,0.0,255.0,0.0,0.0,benign
911.0,0.0,2.0,0.0,3.0,0.0,5.666666666666667,0.0,2.0,2.0,0.0,54.0,4.0,0.0,19.59904204239564,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,24.0,0.019517,0.0,0.0078946682886461,64.0,94.52048692733015,5612.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008216,0.000645,0.0037854999999999,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001622,0.001622,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.039708,0.032882,0.003413,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.01001002002004,0.0,0.8571428571428571,1.1428571428571428,1460.0,60.0,102569.0,0.0,0.0,1528.2857142857142,9416.57142857143,0.2857142857142857,0.2857142857142857,0.0,1655.571428571429,102567.57142857143,0.0,18.0,0.000546628,2.6e-08,5.257690732734572e-05,64.0,0.0,0.0,ddos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029949,0.001172,0.0143885,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,2.0,2.0,0.0,66.0,1.0,0.0,42.92888175679502,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,24.0,0.002831,0.001248,0.0006495466795303,53.0,5.185449728701329,135.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,8.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.01108,0.0,0.00554,64.0,95.5,5554.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,11.0,11.0,0.0,54.0,16.0,0.0,394.1628888346077,12.0,12.0,3.0,3.0,15.0,0.0,0.0,0.0,24.0,0.101918,0.0,0.03266379710475,61.0,95.14101478915002,660.0,benign
4.0,0.0,1.0,0.0,1.0,0.0,386.5,0.0,2.0,2.0,0.0,54.0,1.0,0.0,8.5,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,24.0,0.052598,1e-06,0.0232515541607198,64.0,95.5,5596.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,7.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.001101,0.0,0.0005505,64.0,95.5,5618.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,22.894736842105264,0.0,13.0,7.0,1460.0,54.0,21.0,0.0,576.4884858858626,13.0,13.0,3.0,4.0,18.0,0.0,2.0,0.0,24.0,0.058788,0.0,0.013807729344759,45.0,73.69392250608375,83.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,33.068062827225134,0.0,0.7142857142857143,0.5714285714285714,1460.0,60.0,13.571428571428571,0.0,179.23579665715243,13.571428571428571,13.571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,12.714285714285714,13.0,0.0,24.0,0.01686375,3.2e-08,0.0018869682508184,37.0,30.611932567423203,0.0,recon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,125.8,2.0,4.0,3.0,0.0,66.0,3.0,0.0,1054.228061453287,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,24.0,0.006438,0.0,0.0024432004738775,61.0,65.30696746902278,27.0,benign
1023.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.061602,0.0006,0.0305009999999999,64.0,95.5,5618.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
1023.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.012924,0.0,0.006462,64.0,95.5,5630.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
911.0,0.0,2.0,0.0,3.0,0.0,1.6666666666666667,0.0,2.0,2.0,0.0,54.0,2.0,0.0,22.93877721239735,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.004315,0.0,0.0018337955856637,64.0,95.5,5622.0,benign
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,8.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.01865,0.0,0.009325,64.0,95.5,5638.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
1023.0,0.0,1.0,0.0,1.0,0.0,23.666666666666668,0.0,3.0,3.0,0.0,54.0,2.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0,0.026368,0.0,0.0102515672338428,64.0,95.5,5566.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
64.0,52.37350833198021,1.0,118.14285714285714,8.0,0.0,55.13333333333333,0.0,2.0,2.0,0.0,54.0,8.0,0.0,10.440119431788125,2.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,24.0,0.102597,0.0,0.0252947726380867,64.0,95.5,5620.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,214.0,0.0,180.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005908,0.005908,0.0,255.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,14.87608695652174,0.0,0.7142857142857143,0.4285714285714285,1460.0,60.0,32.285714285714285,0.0,7.730758690979362,32.285714285714285,33.285714285714285,0.4285714285714285,0.4285714285714285,1.1428571428571428,32.285714285714285,31.285714285714285,0.0,24.0,0.00825336,3.3e-08,0.0007506980139783,37.0,9.17661489933639,0.0,recon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
982.0,3.87034776690076,0.1428571428571428,1002.6666666666666,1.0,0.0,463.61538461538464,0.0,0.2857142857142857,0.2857142857142857,0.0,60.0,1.0,0.0,9.5,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,1.0,0.0,0.0,0.0,24.0,0.109844799,0.007771952,0.0264705119058977,64.0,95.5,5190.0,mitm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,19.52083333333333,0.0,12.0,12.0,0.0,54.0,24.0,0.0,394.1588780654965,13.0,13.0,3.0,2.0,24.0,0.0,0.0,0.0,24.0,0.095879,0.0,0.0217038343225885,61.0,95.11382952247614,660.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,214.0,0.0,180.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003368,0.003368,0.0,255.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,25.62857142857143,0.0,11.0,11.0,0.0,54.0,17.0,0.0,280.0745422711516,12.0,12.0,3.0,2.0,17.0,0.0,0.0,0.0,24.0,0.098944,0.0,0.0249154314649241,61.0,94.30752738897476,660.0,benign
