Duree_Connexion,Octets_Source_Vers_Dest,Octets_Dest_Vers_Source,Taux_Paquets_Secondes,Fenetre_TCP_Moyenne,Ports_Dest_Distincts,Connexions_Simultanees,Taux_Erreur_CheckSum,Frequence_SYN_Flags
41541.4,9747.7075,2653.22,264.71000000000004,2048,4,5.0,0.0232,0.3319
87600.45,4114.5,3272.23,84.23,8192,5,5.0,0.042,0.0013
20088.6,2370.89,3422.8,143.67,1024,5,5.0,0.0041,0.0513
3851.24,9747.7075,3803.39,264.71000000000004,2048,3,4.0,0.0002,0.3319
5681.28,2077.04,2318.01,115.49,2048,2,3.0,0.0401,0.1487
146424.37624999997,3981.1,504.6,107.51,4096,2,4.0,0.0449,0.1003
7213.49,2528.77,3337.31,128.19,16384,1,4.0,0.023,0.1891
13669.04,1646.3,1388.21,118.57,37888,0,6.0,0.0422,0.1081
78613.93,9747.7075,6028.63,264.71000000000004,8192,0,7.0,0.024,0.3319
25527.69,1350.28,6932.47,85.34,16384,4,4.0,0.022,0.0702
48517.22,9747.7075,1716.33,200.56,8192,1,4.0,0.0462,0.3319
21477.5,1391.35,1547.97,121.47,4096,0,10.5,0.0392,0.1547
14292.91,584.14,762.56,15.26,37888,2,4.0,0.0485,0.0332
27419.37,9747.7075,3735.03,264.71000000000004,8192,4,6.0,0.0241,0.3319
23825.51,5273.22,4252.46,12.63,4096,5,4.0,0.0374,0.0879
54788.69,2019.75,3245.66,28.47,1024,1,3.0,0.0455,0.1935
146424.37624999997,9747.7075,3962.28,264.71000000000004,37888,3,4.0,0.0225,0.3319
12868.33,2922.86,7425.16,81.54,2048,6,3.0,0.0125,0.0229
15092.66,2365.01,1157.98,110.49,1024,5,7.0,0.0275,0.1423
15278.25,4349.32,6574.58,131.82,16384,2,4.0,0.0498,0.0959
1008.69,3580.8,2031.54,145.13,4096,5,3.0,0.0009,0.1072
25922.81,623.03,3246.34,232.41,4096,6,6.0,0.0465,0.109
3511.45,9747.7075,701.06,141.91,37888,1,10.0,0.0249,0.1999
81602.85,4583.33,6076.45,140.17,8192,2,10.5,0.0315,0.1349
9432.13,2697.18,3046.12,59.0,8192,1,4.0,0.0074,0.1568
23249.44,4245.36,5568.19,134.24,37888,3,5.0,0.0434,0.1304
61648.83,2578.15,284.82,95.82,8192,1,7.0,0.0461,0.1039
12585.94,1158.08,4909.87,112.67,37888,1,3.0,0.0298,0.0831
46321.4,9747.7075,4533.54,264.71000000000004,8192,2,4.0,0.0108,0.3319
27417.38,360.47,3317.95,93.21,8192,3,4.0,0.0098,0.0854
57424.19,5946.9,5905.27,138.21,16384,1,3.0,0.0362,0.035
9948.7,1585.08,4197.71,55.87,37888,1,6.0,0.032,0.1972
28763.13,4395.85,4008.5,63.59,16384,1,5.0,0.07894999999999999,0.1161
43889.23,3451.02,2568.66,118.51,1024,1,6.0,0.0181,0.0144
5858.91,6498.5,2671.6,30.27,2048,5,7.0,0.0203,0.1675
18072.09,1181.78,3013.07,4.75,2048,1,3.0,0.032,0.1331
67887.89,1051.69,3972.58,110.94,16384,1,2.0,0.002,0.1433
17462.43,5238.75,3509.27,101.2,4096,1,2.0,0.07894999999999999,0.0252
70931.19,2587.81,4816.65,7.53,1024,4,3.0,0.0131,0.0541
41116.73,4473.7,1278.42,105.71,37888,2,7.0,0.0154,0.002
9491.84,2869.09,4145.2,9.04,1024,1,4.0,0.0404,0.0195
50940.57,2233.53,2672.45,87.4,2048,2,4.0,0.0255,0.045
34172.5,120.6,3320.18,109.14,16384,4,4.0,0.0405,0.12
87247.56,2008.36,212.69,43.35,2048,3,4.0,0.0143,0.1856
45499.42,8538.35,2498.78,55.16,37888,1,5.0,0.0287,0.1839
59396.12,4211.36,2197.92,131.29,1024,3,6.0,0.0219,0.1841
5085.0,791.12,2894.48,34.88,4096,5,4.0,0.013,0.0681
17729.36,4665.74,6968.09,61.37,16384,1,7.0,0.034,0.0947
39149.6,282.96,2436.1,126.42,16384,1,5.0,0.0163,0.187
139718.34,1192.97,475.31,139.98,16384,1,10.0,0.0169,0.1797
29586.37,879.36,1012.39,91.93,8192,3,5.0,0.0255,0.1776
78875.0,319.16,2938.87,28.44,4096,2,7.0,0.0458,0.1678
937.7,2529.12,2067.96,132.25,4096,1,4.0,0.0299,0.0442
4734.28,9747.7075,1563.89,264.71000000000004,16384,1,5.0,0.0469,0.3319
129223.45,1605.86,3635.53,48.94,2048,1,5.0,0.0083,0.1329
47749.95,3384.39,891.56,98.81,4096,1,4.0,0.0456,0.0814
7264.64,7061.64,1753.03,123.14,1024,1,2.0,0.0408,0.0199
15324.86,2630.25,982.48,86.68,37888,2,3.0,0.025,0.1795
3414.18,4730.98,5655.83,8.01,1024,2,7.0,0.0274,0.0853
32820.47,2564.13,4830.4,120.05,8192,2,6.0,0.0099,0.1422
143575.88,2989.13,2170.36,90.38,37888,1,7.0,0.0243,0.0083
46961.86,3526.71,1892.49,149.31,1024,2,3.0,0.0332,0.0188
60583.57,2650.29,2029.42,40.59,1024,4,3.0,0.0329,0.1777
8408.35,1886.6,9663.64875,71.98,1024,2,8.0,0.0032,0.0833
66518.33,7043.39,663.36,79.38,4096,1,3.0,0.0051,0.1601
28830.56,4547.61,1279.49,50.96,4096,4,5.0,0.0063,0.0726
65869.3,9747.7075,1293.29,264.71000000000004,16384,4,4.0,0.0214,0.3319
3405.72,4899.7,2020.2,97.18,37888,2,6.0,0.0412,0.0583
68017.32,2860.74,133.05,136.92,1024,6,5.0,0.0004,0.05
15220.68,2627.03,281.2,116.64,16384,3,6.0,0.0434,0.0691
870.2,4285.43,1725.86,76.47,8192,2,5.0,0.0167,0.0024
54003.7,1563.61,1174.14,22.83,1024,4,7.0,0.0299,0.1222
73129.33,9747.7075,2155.69,264.71000000000004,8192,3,6.0,0.026,0.3319
100724.31,1841.4,2140.5,5.46,37888,1,7.0,0.0074,0.0261
146424.37624999997,1259.11,1392.9,264.71000000000004,1024,6,2.0,0.0212,0.113
68373.25,1409.09,5157.53,105.27,4096,4,4.0,0.0134,0.1947
8632.27,1166.43,3320.47,62.06,4096,0,2.0,0.0014,0.0153
51761.53,2582.67,2919.04,96.9,4096,1,8.0,0.0413,0.0315
107799.43,7417.37,2923.83,69.95,37888,6,6.0,0.0227,0.1906
61381.13,3053.92,2292.88,75.09,8192,1,5.0,0.0288,0.099
55431.48,2399.27,9663.64875,141.93,1024,0,9.0,0.0078,0.0145
12851.75,9747.7075,3919.49,264.71000000000004,2048,4,4.0,0.0386,0.3319
66883.66,1930.57,1201.42,106.16,1024,3,4.0,0.0377,0.1511
96776.22,6292.34,1409.48,97.22,37888,1,1.0,0.0072,0.0927
23176.02,9747.7075,6714.53,264.71000000000004,4096,1,5.0,0.0277,0.3319
28638.82,333.39,3777.54,131.5,8192,0,4.0,0.0189,0.1323
6645.96,7173.27,4994.48,101.41,16384,3,5.0,0.0005,0.1529
14897.27,9747.7075,3535.53,264.71000000000004,16384,3,6.0,0.0157,0.3319
33197.84,383.43,8943.52,119.48,8192,6,8.0,0.0484,0.0474
80596.46,3306.68,7772.25,57.1,1024,4,7.0,0.0119,0.1671
92455.17,3440.26,2900.02,76.7,37888,3,7.0,0.0153,0.0939
4175.11,4848.44,341.86,146.35,16384,4,2.0,0.0158,0.1015
4142.74,9747.7075,8643.42,264.71000000000004,4096,3,5.0,0.0482,0.3319
13958.05,2588.98,2204.87,30.99,37888,0,9.0,0.0046,0.1647
146424.37624999997,2161.57,6353.52,133.01,8192,6,5.0,0.0094,0.1544
42086.68,9747.7075,2671.16,264.71000000000004,1024,1,2.0,0.0348,0.3319
55121.1,1335.91,1452.56,121.51,16384,3,2.0,0.0096,0.0123
146424.37624999997,9747.7075,2097.3,121.89,1024,1,6.0,0.005,0.1921
12450.46,2434.66,6932.01,2.88,4096,1,6.0,0.0422,0.1349
146424.37624999997,3234.53,2185.47,70.61,37888,3,2.0,0.0449,0.075
57697.61,9747.7075,3848.49,264.71000000000004,4096,1,4.0,0.0093,0.3319
57750.14,476.63,2894.33,264.71000000000004,37888,6,4.0,0.0219,0.1171
21899.3,2141.26,4301.15,36.84,4096,1,3.0,0.0145,0.1587
46500.91,2171.47,9663.64875,0.51,4096,4,6.0,0.0105,0.0396
47258.88,2480.62,9663.64875,5.12,4096,2,2.0,0.0193,0.0292
9069.87,4761.09,4001.85,120.67,4096,2,9.0,0.0428,0.165
3944.16,1085.85,3502.59,146.45,4096,3,6.0,0.0242,0.1693
146424.37624999997,1506.84,2990.28,20.76,37888,2,4.0,0.0256,0.1314
19104.73,3465.96,694.98,29.02,37888,5,4.0,0.0399,0.1391
106348.69,3671.2,3326.54,37.82,37888,2,3.0,0.0063,0.1984
19741.66,9747.7075,497.02,264.71000000000004,2048,5,1.0,0.0299,0.3319
23366.31,1810.35,2273.4,85.87,37888,3,2.0,0.07894999999999999,0.0311
80167.67,2538.19,1372.94,71.44,1024,1,4.0,0.0023,0.1014
126051.87,744.71,1449.93,10.21,2048,0,7.0,0.0013,0.0477
146424.37624999997,2839.6,4217.16,109.41,37888,3,6.0,0.0081,0.0799
11680.58,3069.59,4172.35,116.75,4096,1,4.0,0.0298,0.155
2491.33,2244.01,1374.53,113.23,2048,4,2.0,0.0016,0.1856
52542.86,9747.7075,1047.74,264.71000000000004,1024,1,7.0,0.0329,0.3319
146424.37624999997,4908.16,3307.62,83.7,1024,1,3.0,0.0482,0.0984
20237.9,851.95,4803.19,118.4,2048,3,8.0,0.0489,0.1515
12064.41,1401.37,3582.52,129.73,16384,3,6.0,0.0239,0.0134
24228.75,1935.9,9663.64875,4.64,4096,0,5.0,0.0097,0.1854
40003.93,4311.32,3047.78,56.66,8192,4,3.0,0.0182,0.0333
83521.32,9747.7075,1803.33,264.71000000000004,1024,2,4.0,0.0288,0.3319
53676.26,4001.42,9663.64875,43.72,1024,5,4.0,0.0274,0.1516
89475.55,3675.65,638.45,62.81,37888,1,6.0,0.0318,0.1413
3707.36,2406.91,508.54,67.31,2048,1,5.0,0.05,0.1294
74881.39,1318.68,5559.41,135.56,37888,5,6.0,0.0209,0.0392
18177.08,2147.15,3323.54,253.91,2048,6,9.0,0.0381,0.1318
15951.05,5210.27,9663.64875,97.62,8192,2,6.0,0.0057,0.1804
22811.01,2478.79,4663.5,40.69,2048,3,5.0,0.034,0.0579
20116.07,2848.01,1115.05,55.01,1024,3,4.0,0.0459,0.1804
26975.7,3921.47,1308.24,53.6,16384,1,5.0,0.0134,0.1494
87562.59,1452.19,469.39,127.09,4096,1,5.0,0.0305,0.0891
46653.78,5176.58,3748.85,19.45,4096,4,3.0,0.0349,0.1532
72536.05,3893.26,3794.72,4.62,16384,2,4.0,0.0417,0.1438
26107.66,4138.51,2140.88,104.04,16384,1,4.0,0.0323,0.1732
1534.53,586.82,3348.93,4.47,8192,1,7.0,0.0333,0.1396
26097.39,4684.24,1035.01,140.18,4096,0,6.0,0.0347,0.0307
6241.46,1381.92,4894.69,89.05,4096,1,3.0,0.033,0.0441
45030.56,1386.87,2323.91,123.86,37888,6,5.0,0.0076,0.0312
62427.09,839.4,2968.58,140.93,37888,1,6.0,0.0421,0.1467
27393.78,2665.59,6061.73,109.55,8192,0,3.0,0.041,0.1891
44791.82,1578.08,2711.69,99.02,4096,1,6.0,0.0327,0.152
15740.49,6358.94,3658.76,50.04,16384,3,7.0,0.0492,0.1206
91217.9,4885.14,4226.1,37.77,16384,2,6.0,0.0495,0.0974
38548.77,4923.62,678.98,31.6,37888,2,4.0,0.0151,0.1534
46485.3,2019.98,3703.96,77.18,4096,0,5.0,0.0013,0.0201
1947.57,886.34,2802.71,125.57,2048,1,5.0,0.0408,0.0389
6632.85,2013.24,1290.06,132.86,8192,6,5.0,0.0277,0.032
50577.23,1709.01,2160.04,72.5,4096,1,3.0,0.0227,0.1222
15422.33,9747.7075,6022.04,264.71000000000004,1024,2,8.0,0.0181,0.3319
9635.57,2010.63,3309.79,243.59,2048,6,3.0,0.0099,0.1126
7266.94,2239.96,2495.52,42.03,1024,2,4.0,0.0306,0.057
93490.33,948.47,5452.25,148.06,8192,6,9.0,0.0017,0.1304
64834.32,7377.44,3924.13,164.3,2048,6,2.0,0.0289,0.095
22960.94,650.46,9663.64875,40.62,2048,3,5.0,0.0392,0.1988
4325.8,330.23,2716.45,221.24,16384,6,6.0,0.0418,0.0428
19186.16,4622.65,4119.5,6.13,1024,4,5.0,0.0166,0.0816
57507.31,4031.57,5158.57,82.6,1024,3,8.0,0.0278,0.0357
90546.76,3985.87,9410.89,7.46,37888,2,5.0,0.0398,0.1546
2389.96,1041.8,2424.48,70.92,8192,4,9.0,0.0283,0.0742
30216.62,90.12,8081.9,131.76,37888,2,7.0,0.0344,0.1461
15187.62,4176.87,2681.23,88.24,1024,2,1.0,0.07894999999999999,0.103
4714.18,774.23,602.33,73.79,1024,1,4.0,0.0262,0.149
65057.84,3690.96,6764.99,65.04,1024,1,4.0,0.0203,0.1514
51540.5,3570.46,4089.21,44.83,1024,0,7.0,0.0202,0.0026
86482.83,5964.39,3957.1,26.02,16384,1,3.0,0.0136,0.053
95187.28,7459.63,3575.31,104.86,2048,6,5.0,0.0343,0.1559
89291.48,3322.91,3057.16,26.13,1024,4,3.0,0.0453,0.1242
22944.38,4349.06,9663.64875,27.91,2048,2,4.0,0.0399,0.0824
41874.28,3438.22,2107.55,38.79,4096,4,5.0,0.0088,0.1158
61798.04,3780.8,474.7,24.64,1024,2,5.0,0.0142,0.1291
146424.37624999997,2709.62,1490.92,133.41,2048,0,5.0,0.0233,0.1199
7315.64,419.98,3124.38,30.53,1024,2,4.0,0.07894999999999999,0.0585
25308.57,2758.52,2939.24,19.68,4096,5,8.0,0.0325,0.1183
462.49,8602.34,987.26,57.61,4096,6,5.0,0.0065,0.1818
26475.05,980.98,4316.31,102.78,4096,0,2.0,0.0113,0.1009
136156.33,2915.5,1022.52,67.84,4096,1,5.0,0.0187,0.1994
27555.3,1845.35,9663.64875,122.58,4096,2,5.0,0.0245,0.0282
28695.85,668.93,1135.33,111.02,37888,6,6.0,0.0386,0.0232
53791.05,1340.53,2690.74,85.65,8192,0,5.0,0.0068,0.111
5261.41,8100.9,304.39,126.58,1024,3,9.0,0.0446,0.1645
125903.78,2471.43,1838.77,135.98,8192,6,5.0,0.0482,0.1281
53151.3,9747.7075,5457.25,264.71000000000004,37888,4,1.0,0.0058,0.3319
7527.25,989.67,2116.78,53.11,37888,2,4.0,0.0153,0.0746
422.49,2163.49,1456.32,124.48,37888,1,4.0,0.0275,0.0051
7234.61,1293.4,3753.48,146.0,16384,6,5.0,0.0286,0.1635
34928.86,200.09,474.67,51.26,37888,6,3.0,0.039,0.1817
26847.14,3410.02,3800.55,107.64,16384,6,6.0,0.0285,0.1597
1269.1,9747.7075,1616.78,264.71000000000004,4096,3,3.0,0.0117,0.3319
76106.11,5601.58,6831.3,166.36,16384,6,10.0,0.0054,0.174
4934.5,2310.08,2840.51,80.56,37888,1,4.0,0.0444,0.174
8484.04,6068.91,4837.11,56.34,4096,4,10.0,0.0421,0.1246
24384.8,4620.25,1991.61,64.5,2048,5,6.0,0.0058,0.1729
62029.17,1143.3,6141.16,264.71000000000004,37888,6,8.0,0.0468,0.0643
110621.26,996.83,3639.33,75.69,8192,1,4.0,0.0415,0.0651
14161.18,6571.87,9663.64875,9.86,4096,2,8.0,0.0301,0.0112
44736.28,1889.79,4452.43,50.38,2048,3,5.0,0.0468,0.0596
37170.35,2230.9,7619.9,109.61,16384,1,7.0,0.0403,0.0743
36529.37,9747.7075,7886.03,264.71000000000004,37888,0,4.0,0.049,0.3319
10392.98,9747.7075,2575.83,89.61,37888,2,8.0,0.0147,0.103
71341.34,2793.11,5454.08,253.23,16384,6,5.0,0.0082,0.1381
83434.81,542.54,2720.24,45.57,8192,1,4.0,0.0423,0.1294
8405.34,747.25,2811.85,130.46,1024,1,8.0,0.013,0.1537
42964.02,1168.37,1572.33,88.47,8192,2,6.0,0.0369,0.1305
15492.57,2260.63,2075.61,93.16,1024,3,6.0,0.07894999999999999,0.1054
35808.32,890.86,6200.91,106.04,2048,1,6.0,0.0459,0.0462
25015.62,2864.36,1271.07,112.47,4096,1,5.0,0.0086,0.1607
112085.92,3546.63,2529.35,89.93,16384,2,2.0,0.0072,0.1624
24571.85,419.25,385.49,69.97,8192,3,4.0,0.0208,0.0598
26903.19,9747.7075,3747.33,264.71000000000004,1024,2,4.0,0.0489,0.3319
76167.1,3367.23,835.5,21.13,16384,1,3.0,0.0442,0.0951
14077.0,195.1,4812.16,29.79,4096,3,7.0,0.0444,0.1993
92954.69,1551.08,1120.32,77.75,2048,1,5.0,0.0259,0.1128
1319.93,1568.88,1833.85,31.7,1024,3,8.0,0.0349,0.03
44703.79,760.75,2326.36,131.23,8192,0,7.0,0.0002,0.0502
30198.94,2288.83,2398.78,85.3,37888,4,5.0,0.009,0.1006
54955.23,5649.0,829.4,118.84,2048,1,4.0,0.0267,0.123
33441.66,2712.42,1548.25,47.73,8192,3,3.0,0.0289,0.1396
110331.99,1734.38,833.27,187.23,2048,6,9.0,0.0175,0.1071
82943.82,4306.3,6828.79,127.3,2048,1,4.0,0.0038,0.0017
2740.81,3321.18,2124.35,102.29,37888,1,3.0,0.0069,0.1402
56578.11,963.67,1792.3,133.66,8192,6,3.0,0.0143,0.0421
43603.2,3823.61,2238.6,35.98,37888,3,8.0,0.0135,0.0954
14714.12,1915.38,431.89,98.84,8192,2,5.0,0.0199,0.0397
5383.78,1186.62,4352.15,74.29,37888,2,1.0,0.0217,0.1343
146424.37624999997,9747.7075,7364.53,264.71000000000004,4096,1,7.0,0.0089,0.3319
4261.84,3441.56,34.04,3.01,37888,2,9.0,0.0239,0.1142
2501.59,2074.77,4843.82,35.67,8192,0,10.0,0.0107,0.0532
140791.92,819.38,1894.4,30.02,4096,2,6.0,0.0018,0.0553
5875.65,3471.52,618.9,9.22,2048,3,3.0,0.07894999999999999,0.0144
11142.59,2000.14,3856.57,119.3,1024,6,4.0,0.0231,0.1146
5161.1,403.19,5271.48,129.95,1024,2,6.0,0.0013,0.1779
38602.0,9747.7075,7252.3,264.71000000000004,8192,6,6.0,0.0193,0.3319
24336.46,4332.1,3238.47,120.41,8192,1,2.0,0.07894999999999999,0.1056
10325.61,1254.96,9663.64875,195.54,37888,6,4.0,0.0113,0.0192
36139.7,1288.36,3859.59,48.66,8192,1,4.0,0.0398,0.0374
97058.53,1176.3,3300.07,73.38,8192,2,3.0,0.049,0.0076
3255.93,1355.71,1135.66,46.94,37888,1,1.0,0.04,0.0327
54889.1,3450.27,3560.16,134.67,1024,1,3.0,0.0439,0.0478
3322.79,886.66,1513.27,88.52,37888,3,4.0,0.0362,0.1264
146424.37624999997,5445.78,3796.33,64.48,8192,2,9.0,0.0181,0.0206
10048.96,1755.96,3215.37,14.72,16384,4,1.0,0.0247,0.1018
31319.43,1371.93,6394.68,239.25,8192,6,9.0,0.0315,0.0558
146424.37624999997,3650.4,6276.46,115.87,4096,0,7.0,0.0364,0.1831
1866.58,4848.99,897.16,66.29,4096,3,9.0,0.0007,0.0214
31656.255,1351.92,2887.85,82.58,2048,1,4.0,0.0156,0.1925
10241.12,3948.25,2025.5,139.16,4096,3,8.0,0.0077,0.1242
50677.32,1378.16,1503.19,75.88,16384,1,3.0,0.0387,0.1504
99338.96,8939.9,4182.55,21.45,37888,2,1.0,0.0343,0.0396
118434.2,3235.17,420.88,134.17,4096,4,4.0,0.0034,0.183
6391.92,4555.74,3666.6,19.32,8192,2,6.0,0.07894999999999999,0.1131
3934.11,9747.7075,4705.16,264.71000000000004,16384,5,5.0,0.0158,0.3319
78218.86,2881.05,628.55,62.34,1024,6,7.0,0.0405,0.069
37473.99,1553.82,5504.61,85.17,16384,2,10.5,0.0079,0.037
69167.56,568.39,3818.02,128.33,4096,1,6.0,0.0236,0.0501
146424.37624999997,2431.22,1913.05,11.11,1024,4,3.0,0.0366,0.0283
82122.12,1655.72,1309.12,107.96,16384,0,6.0,0.0234,0.0136
143924.96,770.68,446.7,80.07,4096,2,4.0,0.0091,0.0314
23777.16,732.15,3338.08,64.94,8192,2,6.0,0.07894999999999999,0.1384
26271.77,9747.7075,2509.57,264.71000000000004,4096,5,7.0,0.0087,0.3319
16321.53,2078.85,1115.04,108.29,2048,3,4.0,0.07894999999999999,0.1024
95234.54,860.76,3790.08,130.12,16384,1,2.0,0.0124,0.0106
74334.16,9747.7075,421.95,264.71000000000004,4096,2,4.0,0.0108,0.3319
59996.47,1120.83,957.87,12.38,2048,3,5.0,0.0325,0.1681
14448.61,3095.25,3352.21,77.42,1024,1,10.0,0.0496,0.145
10536.85,2917.93,1369.08,14.34,4096,2,3.0,0.0009,0.0816
30176.43,2398.95,5184.93,124.85,1024,0,4.0,0.0395,0.1571
72084.55,1438.05,1009.82,85.78,4096,4,5.0,0.0099,0.1919
1645.76,3159.21,2301.7,30.97,2048,4,4.0,0.0284,0.0745
40752.59,581.09,3123.45,139.66,4096,0,4.0,0.0181,0.1648
146424.37624999997,9747.7075,2007.65,264.71000000000004,4096,4,5.0,0.0437,0.3319
9804.4,2296.05,1017.8,58.22,16384,2,5.0,0.031,0.1019
22698.71,1063.01,1681.89,95.75,37888,1,5.0,0.0484,0.1676
25469.61,6481.5,4038.9,132.04,2048,3,10.0,0.0125,0.1488
13811.18,882.92,5632.18,79.14,1024,2,5.0,0.0143,0.1211
81329.27,6654.44,3900.57,52.27,37888,2,5.0,0.033,0.1478
57050.96,3150.9,3032.24,55.54,37888,4,2.0,0.0082,0.1521
100259.37,7344.22,5364.64,109.76,4096,0,4.0,0.0259,0.0761
146424.37624999997,2000.63,2625.58,16.39,37888,2,3.0,0.0363,0.0831
146424.37624999997,2106.52,3376.48,239.95,4096,6,5.0,0.0018,0.0148
73050.34,9747.7075,2706.0,264.71000000000004,1024,0,2.0,0.0439,0.3319
2256.21,2307.04,867.0,90.8,1024,2,2.0,0.0329,0.001
1187.27,784.53,9503.39,22.58,4096,3,3.0,0.0404,0.0775
58509.72,5814.65,3111.89,98.08,2048,2,2.0,0.0198,0.092
97598.3,1097.13,4131.14,87.81,2048,1,7.0,0.0214,0.0837
11304.85,3907.3,400.26,90.42,1024,2,5.0,0.0482,0.1418
25969.5,2823.5,1227.65,104.11,8192,6,6.0,0.0386,0.0396
38054.19,4469.25,3744.14,68.91,16384,3,3.0,0.012,0.0566
644.78,1853.54,9663.64875,105.81,16384,2,5.0,0.0361,0.0197
47411.82,3762.31,3386.71,143.45,16384,0,6.0,0.0171,0.1047
12841.43,1255.87,210.77,26.09,1024,1,10.5,0.07894999999999999,0.1348
5937.44,1469.15,3982.29,227.3,1024,6,3.0,0.0077,0.1522
146424.37624999997,3984.85,3054.59,61.51,8192,3,10.0,0.0159,0.1452
89030.2,2555.08,2828.03,264.7,4096,6,6.0,0.0254,0.0453
1494.38,3344.32,876.59,17.95,2048,3,6.0,0.02,0.121
27254.45,4546.49,542.51,136.25,8192,2,2.0,0.0318,0.1347
33883.15,1236.95,543.15,149.32,4096,2,5.0,0.0041,0.0392
146424.37624999997,2443.88,5260.38,9.05,37888,1,3.0,0.0426,0.0191
23193.98,9747.7075,523.98,264.71000000000004,37888,4,7.0,0.0452,0.3319
16347.54,2138.32,2458.73,49.61,2048,1,1.0,0.018,0.0347
71514.06,3888.06,4170.3,90.27,37888,2,8.0,0.02,0.0115
8542.6,7771.75,1503.92,47.12,37888,4,7.0,0.07894999999999999,0.0958
44177.23,786.6,3974.87,117.65,2048,2,5.0,0.0451,0.0595
59405.11,9747.7075,6356.31,264.71000000000004,4096,1,4.0,0.0264,0.3319
80398.12,1638.05,2708.11,142.62,37888,2,5.0,0.0461,0.1235
6609.94,9747.7075,7719.43,264.71000000000004,16384,3,4.0,0.0193,0.3319
36976.61,3975.13,8615.57,132.47,16384,6,4.0,0.0377,0.1749
93739.45,3670.63,3312.5,155.94,16384,6,7.0,0.0316,0.1412
96888.14,1500.96,3283.31,68.29,2048,0,4.0,0.0113,0.1124
29270.41,3260.11,4201.42,61.16,1024,3,2.0,0.07894999999999999,0.1363
113575.46,1013.63,4308.6,52.26,4096,0,8.0,0.0362,0.1053
50840.51,6204.15,3875.5,140.54,1024,1,7.0,0.0416,0.1086
56323.48,1533.13,2586.71,92.8,4096,1,4.0,0.0137,0.0343
8087.21,1038.37,2459.74,197.04,8192,6,4.0,0.0451,0.0301
33250.36,2413.25,6203.07,127.33,1024,4,4.0,0.0011,0.1454
15361.14,4184.71,1525.58,30.44,8192,3,9.0,0.07894999999999999,0.1828
3081.92,2424.14,5232.68,227.6,37888,6,8.0,0.0014,0.1896
89301.53,2451.12,4334.85,61.64,2048,1,5.0,0.027,0.0694
84661.9,4507.33,2803.21,132.23,1024,1,5.0,0.0232,0.0722
57065.49,9747.7075,3514.4,264.71000000000004,4096,1,7.0,0.017,0.3319
25058.12,1880.21,5308.59,233.52,1024,6,7.0,0.0453,0.0877
127273.05,8313.46,5895.72,264.71000000000004,16384,6,5.0,0.0307,0.1944
5503.92,652.7,1612.69,39.59,37888,3,2.0,0.07894999999999999,0.1176
50994.53,646.57,1894.74,140.9,2048,4,9.0,0.0147,0.1186
9209.51,4102.93,2872.22,9.62,16384,2,4.0,0.0069,0.0645
146424.37624999997,3871.1,2319.98,142.27,4096,2,10.5,0.0304,0.0007
18436.77,3661.36,6912.89,2.91,16384,2,6.0,0.0233,0.0726
39559.52,1871.24,2735.62,6.78,16384,0,5.0,0.0465,0.0778
1225.55,5370.45,889.75,69.15,8192,6,8.0,0.011,0.1676
46567.58,1220.63,2538.36,97.86,37888,0,4.0,0.0493,0.127
101718.45,3303.13,1391.43,30.53,8192,0,5.0,0.0038,0.0706
45302.9,4546.11,1648.96,42.27,16384,2,3.0,0.0428,0.1595
8639.21,2609.33,2076.87,80.27,37888,1,1.0,0.0159,0.1404
119884.35,1532.84,4033.64,135.06,16384,2,4.0,0.0347,0.0472
146424.37624999997,9747.7075,4077.51,264.71000000000004,2048,2,9.0,0.0263,0.3319
80377.69,2923.27,5365.22,144.77,4096,6,5.0,0.0015,0.0454
33740.95,9747.7075,638.02,264.71000000000004,8192,2,5.0,0.0136,0.3319
144743.15,2584.48,6001.17,56.85,1024,3,5.0,0.039,0.0215
30542.7,9747.7075,6121.31,264.71000000000004,2048,1,2.0,0.0139,0.3319
15373.58,5662.29,1992.52,121.98,1024,1,4.0,0.0217,0.0871
48101.16,3697.63,5857.31,2.09,4096,2,5.0,0.0276,0.0923
30050.71,2814.15,3624.9,110.47,2048,2,1.0,0.0421,0.1111
110551.14,6552.05,3519.02,119.72,37888,6,5.0,0.0321,0.1585
17389.6,189.48,3945.3,228.34,16384,6,7.0,0.019,0.0842
19538.81,3048.13,3031.79,47.01,1024,2,5.0,0.0084,0.1618
61165.62,9747.7075,3611.44,264.71000000000004,2048,5,3.0,0.0075,0.3319
4806.59,2987.92,4976.45,28.53,37888,0,3.0,0.0457,0.0707
16637.78,1610.05,2318.59,126.07,37888,3,2.0,0.02,0.1113
11028.34,1672.05,1945.44,12.16,1024,4,8.0,0.048,0.1464
7759.81,6840.36,1051.18,115.58,1024,4,5.0,0.0007,0.0709
62545.53,436.51,1875.88,62.41,8192,0,8.0,0.0341,0.0993
17260.03,2550.97,1949.6,76.56,16384,1,6.0,0.0383,0.114
9928.57,350.14,3741.37,68.07,8192,2,3.0,0.0295,0.0748
28620.15,2608.1,3662.35,113.98,4096,2,1.0,0.0442,0.1538
5016.7,1499.87,3987.43,10.84,4096,6,6.0,0.0211,0.0675
41698.15,3613.12,3965.73,118.73,1024,0,4.0,0.0126,0.0453
41982.2,3069.14,3863.15,264.71000000000004,1024,6,4.0,0.006,0.1516
38607.52,4567.89,6114.82,95.05,16384,3,2.0,0.0416,0.1349
